"date","location","mintemp","maxtemp","rainfall","evaporation","sunshine","windgustdir","windgustspeed","winddir9am","winddir3pm","windspeed9am","windspeed3pm","humidity9am","humidity3pm","pressure9am","pressure3pm","cloud9am","cloud3pm","temp9am","temp3pm","raintoday","risk_mm","raintomorrow"
2020-06-10,"Wollongong",12.1,16.4,1,NA,NA,"NNE",31,"WNW","NNE",2,26,91,93,1029.6,1025.9,8,8,14.4,15.7,"No",1.4,"Yes"
2020-06-11,"Wollongong",12.8,19,1.4,NA,NA,"S",46,NA,"S",0,35,78,70,1023.7,1022.5,NA,NA,16.2,17.2,"Yes",0.2,"No"
2020-06-12,"Wollongong",12.5,17.1,0.2,NA,NA,"S",31,"SW","S",15,26,88,75,1026.8,1024.7,8,8,13.1,16.3,"No",0.2,"No"
2020-06-13,"Wollongong",12.3,20.1,0.2,NA,NA,"N",33,"NNW","NE",7,17,82,74,1023.2,1018.5,NA,NA,16.2,18.4,"No",0,"No"
2020-06-14,"Wollongong",15.3,19.9,0,NA,NA,"WNW",48,"NW","WSW",15,15,84,39,1013.1,1014.7,7,NA,15.5,18.1,"No",0.6,"No"
2020-06-15,"Wollongong",12.2,20,0.6,NA,NA,"WSW",50,"WSW","WNW",24,22,51,47,1022,1020.2,NA,NA,14.9,19.1,"No",0.2,"No"
2020-06-16,"Wollongong",14.1,20.9,0.2,NA,NA,"WNW",43,"SSW","W",11,20,60,38,1022.8,1021.4,NA,NA,16.4,20,"No",0,"No"
2020-06-17,"Wollongong",13.4,15.4,0,NA,NA,"SSW",48,"S","SSW",22,28,84,91,1032.3,1033.8,8,8,14.4,13.4,"No",0.2,"No"
2020-06-18,"Wollongong",11.8,17.2,0.2,NA,NA,"SW",20,"WSW","NE",9,11,74,49,1038.7,1035,8,NA,13.8,16.7,"No",0,"No"
2020-06-19,"Wollongong",11.4,18.8,0,NA,NA,"N",39,"NNW","NE",6,20,64,66,1032.1,1026.9,NA,NA,14.9,18.1,"No",0,"No"
2020-06-20,"Wollongong",10.9,20.4,0,NA,NA,"NNW",44,"NW","NE",13,20,66,49,1023.8,1018.8,4,NA,15.7,19.1,"No",5.6,"Yes"
2020-06-21,"Wollongong",12,17.8,5.6,NA,NA,"NNW",35,"N","NNE",9,11,85,71,1013,1008.8,8,4,12.7,16.3,"Yes",0.2,"No"
2020-06-22,"Wollongong",8.5,15.4,0.2,NA,NA,"WNW",46,"SW","SW",13,17,64,47,1009.5,1008.7,4,4,11.2,14,"No",0,"No"
2020-06-23,"Wollongong",9.9,15.8,0,NA,NA,"W",50,"W","WSW",24,15,54,50,1011.4,1010.7,NA,NA,12,13.3,"No",0,"No"
2020-06-24,"Wollongong",10.9,18,0,NA,NA,"S",50,"W","SSW",19,37,57,67,1013.3,1014.3,3,7,13.4,16.3,"No",0,"No"
2020-06-25,"Wollongong",10.6,18.6,0,NA,NA,"WNW",35,"WSW","W",19,15,60,44,1019.2,1018.1,NA,NA,13.7,17.7,"No",0,"No"
2020-06-26,"Wollongong",11.1,17.3,0,NA,NA,"WSW",26,"WSW","SSE",11,17,46,51,1023.8,1022.5,NA,1,14.6,16.2,"No",0,"No"
2020-06-27,"Wollongong",10.7,15.4,0,NA,NA,"SSW",35,"SW","S",15,20,59,58,1028.1,1026.5,NA,4,13.4,14.5,"No",0,"No"
2020-06-28,"Wollongong",9.4,15.3,0,NA,NA,"S",39,"SW","S",15,30,65,56,1028.4,1026.9,5,8,13,14.5,"No",1.6,"Yes"
2020-06-29,"Wollongong",9.7,16.2,1.6,NA,NA,"N",26,NA,"SSE",0,15,81,73,1028.6,1026.2,8,8,12.6,15.2,"Yes",0.6,"No"
2020-06-30,"Wollongong",9.4,18.2,0.6,NA,NA,"N",30,"NNW","N",9,17,84,55,1026.5,1021.5,1,8,13.2,17.5,"No",0,"No"
2020-07-01,"Wollongong",11.3,20.9,0,NA,NA,"NW",46,"SW","NNW",13,19,55,48,1021.3,1016.8,NA,1,15.2,20,"No",0,"No"
2020-07-02,"Wollongong",12.3,22.4,0,NA,NA,"NW",57,"NW","NNW",39,20,49,41,1014.8,1012.6,2,NA,18,22.1,"No",0,"No"
2020-07-03,"Wollongong",9.2,17.4,0,NA,NA,"WNW",54,"W","WNW",11,19,54,33,1020.3,1017.5,NA,1,12.9,16.6,"No",0.4,"No"
2020-07-04,"Wollongong",8.7,15.7,0.4,NA,NA,"W",56,"SW","WSW",19,13,65,32,1019.9,1018.4,4,NA,10.1,15.6,"No",0,"No"
2020-07-05,"Wollongong",10,17.5,0,NA,NA,"W",46,"W","SSE",24,13,52,46,1022,1021,NA,NA,13.3,17.1,"No",0,"No"
2020-07-06,"Wollongong",8.9,17,0,NA,NA,"SSW",20,NA,"SSE",0,17,63,58,1028.1,1026.1,NA,NA,13.2,15.4,"No",0,"No"
2020-07-07,"Wollongong",9,16.5,0,NA,NA,"S",43,"WSW","SSW",15,19,55,56,1030.3,1029,8,NA,13.3,16,"No",2.4,"Yes"
2020-07-08,"Wollongong",10.7,15.6,2.4,NA,NA,"SW",20,"SW","ENE",9,7,79,74,1031.5,1029.1,8,7,13,14.6,"Yes",0,"No"
2020-07-09,"Wollongong",10.4,18.9,0,NA,NA,"NW",31,"N","NE",11,22,65,65,1030.9,1027.2,NA,3,14.4,17.2,"No",0.2,"No"
2020-07-10,"Wollongong",11.7,16.9,0.2,NA,NA,"N",19,NA,"NNW",0,9,82,67,1026.9,1023.2,8,8,15,16.4,"No",6.4,"Yes"
2020-07-11,"Wollongong",11.6,17.7,6.4,NA,NA,"SSW",28,"NNW","N",9,13,89,69,1017.5,1013.5,7,NA,13,16.7,"Yes",0,"No"
2020-07-12,"Wollongong",10,17,0,NA,NA,"SW",22,NA,"E",0,6,61,64,1016.2,1014.7,3,5,14.9,15.5,"No",3.8,"Yes"
2020-07-13,"Wollongong",8.2,15.8,3.8,NA,NA,"SSW",48,"SW","S",9,17,75,68,1018.8,1017.1,4,8,12.7,14.9,"Yes",6,"Yes"
2020-07-14,"Wollongong",10.7,15,6,NA,NA,"S",102,"SW","SSW",39,44,80,78,1019,1018.4,8,6,13.3,14.5,"Yes",6.8,"Yes"
2020-07-15,"Wollongong",11.2,15.3,6.8,NA,NA,"SSW",65,"SW","SW",31,37,65,63,1018.8,1017.5,8,7,12.5,14.4,"Yes",0,"No"
2020-07-16,"Wollongong",11.1,16.2,0,NA,NA,"SSW",59,"SW","SSW",24,43,52,55,1017.8,1016.6,7,8,13.2,15.4,"No",0,"No"
2020-07-17,"Wollongong",11.2,15.7,0,NA,NA,"SSW",52,"SW","SSW",31,31,67,67,1020.9,1020.8,1,8,13.2,15,"No",0,"No"
2020-07-18,"Wollongong",10.4,17.8,0,NA,NA,"SW",26,"WSW","NE",9,13,64,60,1021.9,1019.1,1,NA,14.8,16,"No",0,"No"
2020-07-19,"Wollongong",8.6,19.5,0,NA,NA,"NW",31,"WNW","NNW",7,17,52,45,1016.9,1012.6,NA,7,14.4,19.2,"No",0,"No"
2020-07-20,"Wollongong",10.8,18,0,NA,NA,"WNW",61,"WSW","W",20,13,40,27,1018.6,1017.9,NA,NA,12.5,17.9,"No",0,"No"
2020-07-21,"Wollongong",9.7,15.8,0,NA,NA,"W",39,"SW","SSE",19,19,45,51,1027.1,1026.4,1,NA,13.2,15,"No",0,"No"
2020-07-22,"Wollongong",8.5,19,0,NA,NA,"NNW",28,"WNW","NNE",7,13,53,49,1027.5,1023.3,NA,NA,14.1,18.4,"No",0,"No"
2020-07-23,"Wollongong",10,17.2,0,NA,NA,"SSE",28,"SW","S",9,17,71,71,1026,1024,NA,6,14.8,15.9,"No",0,"No"
2020-07-24,"Wollongong",9.5,18,0,NA,NA,"NE",35,"NW","NNE",9,24,74,63,1027.5,1024.5,NA,NA,14.9,17.7,"No",0,"No"
2020-07-25,"Wollongong",13.4,18.7,0,NA,NA,"NE",35,"N","E",13,22,66,83,1026.2,1023.3,NA,8,16.8,16.4,"No",10.4,"Yes"
2020-07-26,"Wollongong",12.8,17,10.4,NA,NA,"SSW",81,"SW","ESE",13,24,93,96,1019.6,1013.2,8,8,13.9,15.3,"Yes",110,"Yes"
2020-07-27,"Wollongong",13.8,16.2,110,NA,NA,"S",91,"SW","SSW",20,48,97,87,998.4,999.4,7,8,15.6,14.4,"Yes",61,"Yes"
2020-07-28,"Wollongong",12.8,17.3,61,NA,NA,"S",74,"SSW","SW",30,31,94,72,1008.4,1009.8,8,7,14.8,16.8,"Yes",0.4,"No"
2020-07-29,"Wollongong",10.7,17.9,0.4,NA,NA,"SSW",43,"SW","SSE",13,28,64,68,1017.2,1015.6,NA,NA,15.9,16.5,"No",0,"No"
2020-07-30,"Wollongong",9.8,16.7,0,NA,NA,"S",46,"SW","S",15,30,64,62,1023.9,1023.2,NA,4,14.9,15.9,"No",0,"No"
2020-07-31,"Wollongong",9.7,15.5,0,NA,NA,"SSW",31,"SW","SE",20,11,59,56,1029.2,1026.7,NA,NA,13.1,15,"No",0,"No"
2020-08-01,"Wollongong",8.4,19.3,0,NA,NA,"NE",30,"WNW","NNE",7,17,61,57,1026.2,1022.4,NA,NA,13.2,18,"No",0,"No"
2020-08-02,"Wollongong",9.3,17.5,0,NA,NA,"W",15,"NW","ENE",9,9,53,56,1025.2,1022.7,NA,1,15.1,16,"No",0,"No"
2020-08-03,"Wollongong",8.5,21.8,0,NA,NA,"NW",31,"N","W",19,13,45,20,1019.1,1013.9,NA,NA,14.7,21.5,"No",0,"No"
2020-08-04,"Wollongong",10.2,21,0,NA,NA,"WNW",52,"N","WNW",11,28,48,26,1010.9,1007.9,NA,1,15.4,20.6,"No",0,"No"
2020-08-05,"Wollongong",7.2,15.9,0,NA,NA,"WNW",70,"WNW","WSW",30,22,37,27,1011.1,1011.1,NA,NA,10.3,15.4,"No",0,"No"
2020-08-06,"Wollongong",8.1,14.7,0,NA,NA,"W",52,"W","SE",17,9,41,34,1018.5,1017.9,NA,NA,10.8,13.9,"No",1,"No"
2020-08-07,"Wollongong",9.5,14.1,1,NA,NA,"E",44,"SW","E",15,28,91,86,1023,1019.5,8,8,10.7,13.1,"No",72.2,"Yes"
2020-08-08,"Wollongong",10.7,16.3,72.2,NA,NA,"ESE",48,"SSW","NW",15,9,95,77,1015,1010.3,8,8,13,15.7,"Yes",23.6,"Yes"
2020-08-09,"Wollongong",9.1,15.4,23.6,NA,NA,"S",106,NA,"SE",0,43,77,93,1011.5,1008.9,8,8,10.7,13.3,"Yes",57.8,"Yes"
2020-08-10,"Wollongong",10.7,15.5,57.8,NA,NA,"SSE",87,"S","SSW",56,44,78,77,1017.9,1019.4,5,7,14.1,13.6,"Yes",3.2,"Yes"
2020-08-11,"Wollongong",10.3,16.3,3.2,NA,NA,"SW",24,"NW","ENE",11,13,80,61,1021.6,1018.3,8,7,12.7,15.2,"Yes",0,"No"
2020-08-12,"Wollongong",10.6,18.3,0,NA,NA,"N",33,"N","N",13,9,71,65,1016.6,1011.7,5,8,14.7,17.8,"No",0,"No"
2020-08-13,"Wollongong",11.6,22,0,NA,NA,"WNW",35,"NW","NE",17,13,60,72,1013.9,1012.4,NA,8,16.7,17.9,"No",0,"No"
2020-08-14,"Wollongong",10.3,19.1,0,NA,NA,"NW",48,NA,"N",0,4,74,78,1016.1,1012.7,2,4,16,16.9,"No",6.4,"Yes"
2020-08-15,"Wollongong",12.4,18.3,6.4,NA,NA,"WSW",44,"WNW","W",17,22,74,52,1006.8,1004.7,NA,8,15.4,16.5,"Yes",2.6,"Yes"
2020-08-16,"Wollongong",12.6,18.6,2.6,NA,NA,"WNW",76,"WNW","W",31,24,55,44,1005.9,1002.9,4,8,15.1,17.2,"Yes",0,"No"
2020-08-17,"Wollongong",13.2,18.9,0,NA,NA,"WNW",65,"WSW","W",20,20,49,37,1008.1,1005.5,NA,NA,15.7,18.4,"No",0,"No"
2020-08-18,"Wollongong",12.3,21,0,NA,NA,"SSW",39,"NE","NNW",15,20,58,47,1006.3,1001,4,8,15.3,18,"No",0.2,"No"
2020-08-19,"Wollongong",10,20.3,0.2,NA,NA,"NW",78,"NNW","NW",19,37,51,34,997,990.9,NA,NA,16.4,17.8,"No",0,"No"
2020-08-20,"Wollongong",11.8,17.3,0,NA,NA,"WNW",85,"W","WNW",39,37,42,32,999,1000.4,NA,NA,14.1,15.9,"No",0,"No"
2020-08-21,"Wollongong",9.7,18.3,0,NA,NA,"NW",70,"NW","W",24,19,47,35,1006,1002.8,1,2,14.8,16.5,"No",0,"No"
2020-08-22,"Wollongong",9.2,15.3,0,NA,NA,"WNW",91,"WNW","W",20,17,48,30,1003,1001,6,8,10.7,14.3,"No",0,"No"
2020-08-23,"Wollongong",9.5,16,0,NA,NA,"WNW",80,"W","W",22,24,40,33,1006.3,1006,NA,NA,12.4,15.6,"No",0,"No"
2020-08-24,"Wollongong",8.5,16.3,0,NA,NA,"W",57,"W","ESE",20,17,42,47,1018.2,1018.5,NA,1,12.3,15.3,"No",0,"No"
2020-08-25,"Wollongong",6.7,14.5,0,NA,NA,"W",28,"SSW","SSE",11,13,49,59,1027.2,1026.3,NA,NA,12.3,13.6,"No",0,"No"
2020-08-26,"Wollongong",6.2,16.1,0,NA,NA,"W",17,"S","ENE",6,11,45,47,1030.1,1026.8,NA,NA,13.9,15.4,"No",0,"No"
2020-08-27,"Wollongong",7.7,21.7,0,NA,NA,"WNW",43,"W","WNW",20,20,38,22,1025.8,1020.1,NA,NA,14.2,20.9,"No",0,"No"
2020-08-28,"Wollongong",9.2,16.5,0,NA,NA,"WSW",52,"WSW","E",22,6,32,35,1024.3,1024.7,NA,NA,14.4,16.1,"No",0,"No"
2020-08-29,"Wollongong",8.5,19.1,0,NA,NA,"NNE",30,"NNE","NNE",6,17,52,61,1030,1026.5,NA,NA,16.4,18.1,"No",0,"No"
2020-08-30,"Wollongong",11.9,24.1,0,NA,NA,"NE",37,"NW","NE",17,28,38,69,1024.6,1017.7,NA,NA,18.9,18.4,"No",0,"No"
2020-08-31,"Wollongong",15.2,20.2,0,NA,NA,"S",59,"W","S",19,30,39,63,1017.8,1019.3,NA,8,18.9,14.6,"No",0,"No"
2020-09-01,"Wollongong",9.7,16.6,0,NA,NA,"S",35,"SSW","NNE",11,17,57,55,1025.1,1021.4,7,NA,14.1,16,"No",0,"No"
2020-09-02,"Wollongong",11.6,24.3,0,NA,NA,"N",43,"NNW","ENE",17,22,60,73,1020.2,1015,NA,NA,16.1,17.8,"No",0,"No"
2020-09-03,"Wollongong",13.7,29.4,0,NA,NA,"NW",67,"NW","NNW",31,19,32,25,1014.8,1011.9,8,3,24.2,27.4,"No",0.4,"No"
2020-09-04,"Wollongong",15.6,19.3,0.4,NA,NA,"SSW",33,"SW","NE",6,22,57,80,1017.8,1014.2,7,7,18.7,16.4,"No",1.6,"Yes"
2020-09-05,"Wollongong",13.2,20.2,1.6,NA,NA,"W",35,"WSW","NE",22,11,40,59,1016.5,1016.5,NA,5,16.9,18.2,"Yes",0.2,"No"
2020-09-06,"Wollongong",11.1,19.2,0.2,NA,NA,"NE",26,"S","NE",11,19,76,59,1028.9,1027.4,4,NA,15.6,17.5,"No",0,"No"
2020-09-07,"Wollongong",13.9,20.4,0,NA,NA,"NE",46,"N","NE",22,37,59,68,1031.6,1028.6,NA,NA,18.3,17.9,"No",0,"No"
2020-09-08,"Wollongong",13.7,21.3,0,NA,NA,"NE",43,"NE","NE",15,31,69,74,1029.1,1024.1,NA,NA,17.1,18.1,"No",1.6,"Yes"
2020-09-09,"Wollongong",13.4,15,1.6,NA,NA,"SSW",54,"SSW","SSW",31,31,92,79,1029.2,1027.7,NA,8,13.5,14,"Yes",1.8,"Yes"
2020-09-10,"Wollongong",11.6,16.6,1.8,NA,NA,"SSE",50,"SSE","S",22,20,70,66,1030.4,1028.7,8,NA,14.2,15.5,"Yes",0,"No"
2020-09-11,"Wollongong",11.7,18.2,0,NA,NA,"NNW",43,"SSW","NNE",7,15,63,64,1032.2,1028.3,8,1,15.7,17.6,"No",0,"No"
2020-09-12,"Wollongong",13.2,20.6,0,NA,NA,"NNW",46,"NNE","NNE",15,33,60,71,1027.4,1023.2,NA,NA,17.1,17.9,"No",0,"No"
2020-09-13,"Wollongong",13.3,23.8,0,NA,NA,"NW",44,"N","NNE",15,11,47,61,1022.8,1021,1,8,18.8,17,"No",0.2,"No"
2020-09-14,"Wollongong",13.5,19,0.2,NA,NA,"SSW",28,"SSE","E",11,15,68,73,1025.4,1024,NA,3,17.2,17.3,"No",0,"No"
2020-09-15,"Wollongong",15.3,20.3,0,NA,NA,"NE",35,"NE","NE",15,26,80,75,1029.2,1025.1,8,NA,16.8,18.9,"No",0,"No"
2020-09-16,"Wollongong",13.5,24.8,0,NA,NA,"NE",46,"ENE","NE",11,37,77,79,1023.4,1017.7,NA,NA,18.3,19,"No",0,"No"
2020-09-17,"Wollongong",15.5,29.5,0,NA,NA,"S",70,"WNW","SSW",13,61,38,77,1021.3,1021,NA,6,24.7,18.5,"No",1.4,"Yes"
2020-09-18,"Wollongong",13.5,18.5,1.4,NA,NA,"S",33,"S","SE",11,11,81,84,1032.5,1029.5,7,8,15.4,15.8,"Yes",1,"No"
2020-09-19,"Wollongong",14.9,20.2,1,NA,NA,"NE",31,"NE","NE",9,22,88,86,1027.2,1022.3,7,1,17.7,18.8,"No",1.8,"Yes"
2020-09-20,"Wollongong",16,21.3,1.8,NA,NA,"NE",41,"NNE","NE",20,26,89,85,1016.3,1011,8,8,16,18.1,"Yes",4.4,"Yes"
2020-09-21,"Wollongong",15.5,23,4.4,NA,NA,"NW",43,"NNW","NE",19,20,69,74,1010.8,1005.6,NA,3,21.2,20.9,"Yes",0,"No"
2020-09-22,"Wollongong",17.9,26.4,0,NA,NA,"NW",54,"W","WNW",22,24,26,18,1009.7,1007.6,NA,NA,21.4,25.7,"No",0,"No"
2020-09-23,"Wollongong",13.7,23.1,0,NA,NA,"WSW",56,"WNW","W",15,20,34,25,1011.9,1009.8,NA,1,19.5,21.8,"No",0,"No"
2020-09-24,"Wollongong",11.6,20.7,0,NA,NA,"WSW",48,"WSW","W",19,22,40,25,1012.7,1010.5,NA,NA,16.9,20,"No",0,"No"
2020-09-25,"Wollongong",10.5,22.7,0,NA,NA,"WNW",91,"N","N",30,48,43,31,1006.2,997.9,NA,3,17.9,21,"No",3.6,"Yes"
2020-09-26,"Wollongong",9.5,16.5,3.6,NA,NA,"WNW",100,"WNW","WSW",52,33,35,33,1006.4,1009.8,NA,NA,12.6,15.6,"Yes",0,"No"
2020-09-27,"Wollongong",10.9,17.3,0,NA,NA,"WSW",52,"SW","SSE",24,31,33,53,1021.1,1022.2,NA,4,16,15,"No",0,"No"
2020-09-28,"Wollongong",8.2,17.6,0,NA,NA,"NE",30,"E","ENE",7,19,49,58,1027.6,1024.7,NA,NA,15.6,16.6,"No",0,"No"
2020-09-29,"Wollongong",12.6,18,0,NA,NA,"N",43,"N","NE",4,19,63,55,1027.7,1023.1,8,NA,15.5,17.1,"No",0,"No"
2020-09-30,"Wollongong",13.2,19.5,0,NA,NA,"NE",44,"NNE","NE",19,24,64,79,1019.5,1013.1,3,8,16.6,16.7,"No",7.2,"Yes"
2020-10-01,"Wollongong",14,24.1,7.2,NA,NA,"S",46,"WSW","SE",19,31,56,76,1014.7,1015.8,1,NA,19.5,17.3,"Yes",0,"No"
2020-10-02,"Wollongong",11.5,20.9,0,NA,NA,"NW",31,"WNW","NE",7,7,39,60,1023.6,1022,NA,NA,19.7,19.8,"No",0,"No"
2020-10-03,"Wollongong",14.2,21.7,0,NA,NA,"NE",43,"N","N",9,20,68,75,1025.8,1020.7,NA,NA,18.9,19.3,"No",0,"No"
2020-10-04,"Wollongong",14.8,22.4,0,NA,NA,"NNE",33,"ENE","NNE",19,20,76,77,1020.8,1016.9,NA,NA,18.8,19.7,"No",0,"No"
2020-10-05,"Wollongong",15.1,30.5,0,NA,NA,"S",70,"NNE","NE",19,31,49,58,1016,1012.8,NA,NA,21.6,22.7,"No",0,"No"
2020-10-06,"Wollongong",15.1,17.7,0,NA,NA,"S",59,"SSW","SSE",19,26,78,80,1022.9,1020.5,8,8,16.7,17.1,"No",1,"No"
2020-10-07,"Wollongong",15.8,19.4,1,NA,NA,"NNW",17,NA,NA,0,0,90,91,1021.1,1018.6,8,8,17.4,17.1,"No",3.2,"Yes"
2020-10-08,"Wollongong",16.5,25.8,3.2,NA,NA,"NW",52,"NE","NNW",20,20,84,54,1011.2,1008.3,8,NA,18.5,24.2,"Yes",0.2,"No"
2020-10-09,"Wollongong",12.1,22.4,0.2,NA,NA,"NW",59,"W","W",17,30,48,32,1013.8,1012,NA,2,17.4,21.9,"No",0,"No"
2020-10-10,"Wollongong",14.1,23.3,0,NA,NA,"WSW",48,"W","NE",17,13,34,61,1018.7,1016,NA,2,19.3,20.4,"No",0,"No"
2020-10-11,"Wollongong",16.1,24,0,NA,NA,"S",39,"N","SSE",11,11,36,66,1020.6,1019.5,NA,2,20.5,20.3,"No",0,"No"
2020-10-12,"Wollongong",14.8,22.5,0,NA,NA,"SE",31,"SSW","NNE",15,7,78,78,1024.8,1021.2,8,NA,18.3,19.9,"No",0,"No"
2020-10-13,"Wollongong",16.6,27.3,0,NA,NA,"S",63,"ESE","N",9,7,48,73,1021.4,1020.2,NA,NA,22.5,21.2,"No",0,"No"
2020-10-14,"Wollongong",15.3,19.9,0,NA,NA,"S",43,"SSW","SSE",17,13,74,72,1028.2,1025.3,4,7,17.9,18.7,"No",0,"No"
2020-10-15,"Wollongong",15.8,23.4,0,NA,NA,"NE",50,"NNW","NE",20,41,68,71,1020.5,1014.3,NA,NA,19.8,20.5,"No",0,"No"
2020-10-16,"Wollongong",16.6,17.9,0,NA,NA,"S",61,"SSW","S",39,28,83,68,1020.1,1020,8,7,16.8,16.8,"No",0,"No"
2020-10-17,"Wollongong",15,21.1,0,NA,NA,"NE",48,"N","NE",24,28,79,82,1014.3,1008.3,7,6,17.9,19.9,"No",1.4,"Yes"
2020-10-18,"Wollongong",16.3,21.4,1.4,NA,NA,"SE",43,"SSE","SE",4,33,69,90,1010.1,1011.4,NA,7,19.4,17.1,"Yes",6.2,"Yes"
2020-10-19,"Wollongong",14.3,18.6,6.2,NA,NA,"SSW",39,"SSW","SSE",24,20,73,66,1017.8,1017.2,7,8,15.8,16.7,"Yes",0,"No"
2020-10-20,"Wollongong",15,20.9,0,NA,NA,"NE",30,"SSW","ENE",11,15,69,65,1020,1017.8,8,NA,17.1,20.2,"No",0,"No"
2020-10-21,"Wollongong",15.8,20.9,0,NA,NA,"NE",56,"N","NE",22,44,66,72,1017.2,1013.8,NA,NA,19.3,19.5,"No",1.4,"Yes"
2020-10-22,"Wollongong",15.3,20.5,1.4,NA,NA,"S",24,"S","E",19,11,90,79,1016,1013.9,7,NA,17,20.1,"Yes",0,"No"
2020-10-23,"Wollongong",16.8,21.9,0,NA,NA,"NE",50,"NE","NNE",15,22,81,83,1013.9,1010,NA,2,19.9,20.1,"No",0.6,"No"
2020-10-24,"Wollongong",18.3,24.3,0.6,NA,NA,"S",76,"ENE","SSW",30,13,80,83,1004.7,1002.1,8,8,20.5,19.9,"No",24.6,"Yes"
2020-10-25,"Wollongong",12.9,15.8,24.6,NA,NA,"S",65,"SSW","SSW",37,39,76,76,1014.3,1014.7,7,8,13.7,13.9,"Yes",40.8,"Yes"
2020-10-26,"Wollongong",11.9,16.8,40.8,NA,NA,"S",78,"SSE","S",52,52,79,74,1019.9,1019.3,8,8,15.8,15.2,"Yes",10.2,"Yes"
2020-10-27,"Wollongong",12.6,18.1,10.2,NA,NA,"S",57,"SSW","S",33,35,79,70,1021.3,1019.1,8,7,15.1,17,"Yes",0.6,"No"
2020-10-28,"Wollongong",13.6,19.5,0.6,NA,NA,"S",28,"SSW","SSE",15,20,89,71,1020.1,1016.5,8,8,15.4,18.6,"No",13.6,"Yes"
2020-10-29,"Wollongong",14.2,19.2,13.6,NA,NA,"S",26,"SW","SE",17,11,92,76,1014,1010.4,8,8,15.5,18.5,"Yes",0,"No"
2020-10-30,"Wollongong",12.4,20.3,0,NA,NA,"SSE",24,"S","ESE",9,11,67,73,1011.1,1010.3,NA,NA,18.8,19.3,"No",4.4,"Yes"
2020-10-31,"Wollongong",16.2,18.9,4.4,NA,NA,"E",61,"E","SW",43,19,91,86,1007.2,1009.5,8,8,18.4,17,"Yes",6,"Yes"
2020-11-01,"Wollongong",14.6,18.4,6,NA,NA,"SSW",69,"SW","SSW",31,46,84,85,1015.1,1019.6,7,8,16.4,16.1,"Yes",7.8,"Yes"
2020-11-02,"Wollongong",14.9,21.1,7.8,NA,NA,"SSW",46,"SSW","SSE",28,17,76,67,1027.7,1026.6,6,NA,17.8,20.4,"Yes",0,"No"
2020-11-03,"Wollongong",11.8,20.5,0,NA,NA,"NNW",20,"SSE","ENE",11,15,67,60,1027,1023.4,NA,NA,18.2,19.7,"No",0,"No"
2020-11-04,"Wollongong",15.4,21.4,0,NA,NA,"NE",52,"N","NE",19,35,61,73,1016.7,1010.6,1,NA,18.7,20.5,"No",10.4,"Yes"
2020-11-05,"Wollongong",13.3,16.2,10.4,NA,NA,"S",69,"SSW","SW",44,28,91,81,1011,1011.9,8,8,13.3,13.9,"Yes",13.2,"Yes"
2020-11-06,"Wollongong",12.2,18,13.2,NA,NA,"SSW",69,"SSW","SSE",28,26,62,63,1019.3,1017,6,NA,15.9,17.2,"Yes",0,"No"
2020-11-07,"Wollongong",13,17.9,0,NA,NA,"S",54,"S","S",7,44,77,59,1020.8,1023.1,8,8,16.1,16.7,"No",0,"No"
2020-11-08,"Wollongong",13.4,19.3,0,NA,NA,"S",35,"S","SSE",20,17,55,61,1029.5,1028.2,NA,NA,16.9,17.8,"No",0.2,"No"
2020-11-09,"Wollongong",14,20.1,0.2,NA,NA,"NNE",24,NA,"NE",0,17,69,63,1028.3,1025.3,8,NA,17.2,19.5,"No",0,"No"
2020-11-10,"Wollongong",13.2,20.5,0,NA,NA,"ENE",35,"NNW","NE",17,26,55,59,1024.8,1020.6,NA,NA,18.7,19.9,"No",0,"No"
2020-11-11,"Wollongong",14.8,21.6,0,NA,NA,"NE",46,"NE","NE",22,31,73,78,1019,1015.2,NA,NA,19.5,21,"No",0,"No"
2020-11-12,"Wollongong",15.9,24,0,NA,NA,"NW",63,"NE","NNE",20,19,85,83,1009.9,1006.3,3,8,19.3,20.5,"No",2.4,"Yes"
2020-11-13,"Wollongong",18.8,25.5,2.4,NA,NA,"NNW",63,"NE","N",20,13,79,75,1004.6,1000.4,8,6,20.4,20.8,"Yes",7.4,"Yes"
2020-11-14,"Wollongong",15.3,22.3,7.4,NA,NA,"S",30,"SE","ESE",7,11,73,77,1009.3,1008.6,NA,NA,20.1,21.7,"Yes",0,"No"
2020-11-15,"Wollongong",15.4,25.9,0,NA,NA,"NE",26,"ENE","N",15,13,79,80,1015.8,1014.4,NA,NA,20.2,22,"No",0.2,"No"
2020-11-16,"Wollongong",19.3,28.6,0.2,NA,NA,"S",59,"N","NE",28,9,58,72,1010.3,1008.2,7,7,23.8,23.2,"No",0,"No"
2020-11-17,"Wollongong",17.3,21.6,0,NA,NA,"SSW",41,"SE","SE",20,19,71,71,1020.1,1020.4,8,8,19.1,18,"No",0.2,"No"
2020-11-18,"Wollongong",15.7,21.4,0.2,NA,NA,"NE",41,"NNW","NE",9,35,84,60,1025.5,1022.5,7,NA,16.8,20.3,"No",0,"No"
2020-11-19,"Wollongong",16.8,21.8,0,NA,NA,"NE",54,"NE","NE",17,43,70,73,1023,1018.9,1,NA,20.8,21.2,"No",0,"No"
2020-11-20,"Wollongong",18.1,23,0,NA,NA,"S",59,"NE","E",13,9,79,74,1016.6,1013.9,NA,NA,21.2,22.4,"No",0,"No"
